dataset,dataset_revision,training_seed,behavior_step,target_step,pair_purpose,overlap_band,representative_rank,estimator,estimate,estimate_status,online_reference,signed_error,absolute_error,ope_ci_low,ope_ci_high,online_ci_low,online_ci_high,signed_error_ci_low,signed_error_ci_high,absolute_error_ci_low,absolute_error_ci_high,bootstrap_reps,bootstrap_nonfinite_fraction,n_prompts,K,L,median_prompt_ess,median_prompt_relative_ess,p10_prompt_relative_ess,mean_d2,median_d2,mean_max_normalized_weight,p90_max_normalized_weight,tokenwise_kl_proxy,mean_abs_log_weight,mean_log_weight,sd_log_weight,mean_completion_length,truncation_rate,gate_kind,gate_tolerance,gate_diagnostic,gate_threshold,gate_decision,gate_accepted,gate_reliable,gate_false_accept,gate_false_reject
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,120,fixed,medium_overlap,4,prompt_wis,0.1502616538759225,ok,0.16625,-0.015988346124077513,0.015988346124077513,0.13087650334184422,0.16995910300861494,0.14875,0.184,-0.02874253212121349,-0.0032873462019068,0.0033952897723448713,0.02874253212121347,2000,0.0,1000,16,8,2.5165791101376014,0.1572861943836001,0.06330091069644897,0.7914401632367182,1.6652154210760473,0.5532825477982944,0.9936438532631292,0.09217320342559876,8.33854606743317,-7.8019950431345935,1.7314742168798927,84.6449375,0.43575,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,False,True,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,120,fixed,medium_overlap,4,prompt_wis,0.1502616538759225,ok,0.16625,-0.015988346124077513,0.015988346124077513,0.13087650334184422,0.16995910300861494,0.14875,0.184,-0.02874253212121349,-0.0032873462019068,0.0033952897723448713,0.02874253212121347,2000,0.0,1000,16,8,2.5165791101376014,0.1572861943836001,0.06330091069644897,0.7914401632367182,1.6652154210760473,0.5532825477982944,0.9936438532631292,0.09217320342559876,8.33854606743317,-7.8019950431345935,1.7314742168798927,84.6449375,0.43575,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,120,fixed,medium_overlap,4,prompt_wis,0.1502616538759225,ok,0.16625,-0.015988346124077513,0.015988346124077513,0.13087650334184422,0.16995910300861494,0.14875,0.184,-0.02874253212121349,-0.0032873462019068,0.0033952897723448713,0.02874253212121347,2000,0.0,1000,16,8,2.5165791101376014,0.1572861943836001,0.06330091069644897,0.7914401632367182,1.6652154210760473,0.5532825477982944,0.9936438532631292,0.09217320342559876,8.33854606743317,-7.8019950431345935,1.7314742168798927,84.6449375,0.43575,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,20,fixed,medium_overlap,5,is,0.14909043655709223,ok,0.154875,-0.005784563442907786,0.005784563442907786,0.13134854313495836,0.16901770965772073,0.13824687500000002,0.171878125,-0.019135112755027144,0.008674905156719004,0.0003620480046693332,0.01913511275502714,2000,0.0,1000,16,8,3.3191770068692525,0.20744856292932828,0.09516386990487528,1.2121647015069963,1.527285119668146,0.43699161218757676,0.8061150919761375,0.03587336699984858,3.620640727798187,-3.0364989076167457,0.8962136629118745,84.6449375,0.43575,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,20,fixed,medium_overlap,5,prompt_wis,0.14798377416789657,ok,0.154875,-0.0068912258321034425,0.0068912258321034425,0.13050325711888447,0.16459474519776573,0.138490625,0.171628125,-0.01842992343486179,0.004160146526853598,0.0003706615735493926,0.01842992343486179,2000,0.0,1000,16,8,3.3191770068692525,0.20744856292932828,0.09516386990487528,1.2121647015069963,1.527285119668146,0.43699161218757676,0.8061150919761375,0.03587336699984858,3.620640727798187,-3.0364989076167457,0.8962136629118745,84.6449375,0.43575,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,20,fixed,medium_overlap,5,prompt_wis,0.14798377416789657,ok,0.154875,-0.0068912258321034425,0.0068912258321034425,0.13050325711888447,0.16459474519776573,0.138490625,0.171628125,-0.01842992343486179,0.004160146526853598,0.0003706615735493926,0.01842992343486179,2000,0.0,1000,16,8,3.3191770068692525,0.20744856292932828,0.09516386990487528,1.2121647015069963,1.527285119668146,0.43699161218757676,0.8061150919761375,0.03587336699984858,3.620640727798187,-3.0364989076167457,0.8962136629118745,84.6449375,0.43575,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,20,fixed,medium_overlap,5,prompt_wis,0.14798377416789657,ok,0.154875,-0.0068912258321034425,0.0068912258321034425,0.13050325711888447,0.16459474519776573,0.138490625,0.171628125,-0.01842992343486179,0.004160146526853598,0.0003706615735493926,0.01842992343486179,2000,0.0,1000,16,8,3.3191770068692525,0.20744856292932828,0.09516386990487528,1.2121647015069963,1.527285119668146,0.43699161218757676,0.8061150919761375,0.03587336699984858,3.620640727798187,-3.0364989076167457,0.8962136629118745,84.6449375,0.43575,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,20,fixed,medium_overlap,5,prompt_wis,0.14798377416789657,ok,0.154875,-0.0068912258321034425,0.0068912258321034425,0.13050325711888447,0.16459474519776573,0.138490625,0.171628125,-0.01842992343486179,0.004160146526853598,0.0003706615735493926,0.01842992343486179,2000,0.0,1000,16,8,3.3191770068692525,0.20744856292932828,0.09516386990487528,1.2121647015069963,1.527285119668146,0.43699161218757676,0.8061150919761375,0.03587336699984858,3.620640727798187,-3.0364989076167457,0.8962136629118745,84.6449375,0.43575,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,20,fixed,medium_overlap,5,prompt_wis,0.14798377416789657,ok,0.154875,-0.0068912258321034425,0.0068912258321034425,0.13050325711888447,0.16459474519776573,0.138490625,0.171628125,-0.01842992343486179,0.004160146526853598,0.0003706615735493926,0.01842992343486179,2000,0.0,1000,16,8,3.3191770068692525,0.20744856292932828,0.09516386990487528,1.2121647015069963,1.527285119668146,0.43699161218757676,0.8061150919761375,0.03587336699984858,3.620640727798187,-3.0364989076167457,0.8962136629118745,84.6449375,0.43575,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,20,fixed,medium_overlap,5,prompt_wis,0.14798377416789657,ok,0.154875,-0.0068912258321034425,0.0068912258321034425,0.13050325711888447,0.16459474519776573,0.138490625,0.171628125,-0.01842992343486179,0.004160146526853598,0.0003706615735493926,0.01842992343486179,2000,0.0,1000,16,8,3.3191770068692525,0.20744856292932828,0.09516386990487528,1.2121647015069963,1.527285119668146,0.43699161218757676,0.8061150919761375,0.03587336699984858,3.620640727798187,-3.0364989076167457,0.8962136629118745,84.6449375,0.43575,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,200,260,rolling,high_overlap,6,is,0.15037804853527048,ok,0.150875,-0.0004969514647295281,0.0004969514647295281,0.13433929276599127,0.16728015018284834,0.134625,0.167875,-0.006340827884156167,0.00521829154997068,9.16516461692718e-05,0.006816678985940871,2000,0.0,1000,16,8,14.831625569427125,0.9269765980891953,0.7567871712266506,0.10012688895188145,0.06350830760225423,0.1024395827142102,0.1448054047063026,0.008786611132388837,0.28169550272250254,-0.08025086528808613,0.1363933364888072,9.1333125,0.00025,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,200,260,rolling,high_overlap,6,prompt_wis,0.15295248652246346,ok,0.150875,0.002077486522463451,0.002077486522463451,0.1362137847050492,0.1706707174148819,0.134121875,0.169125,-0.004259711676560014,0.008590990947607655,0.000126243180161853,0.008598045441186256,2000,0.0,1000,16,8,14.831625569427125,0.9269765980891953,0.7567871712266506,0.10012688895188145,0.06350830760225423,0.1024395827142102,0.1448054047063026,0.008786611132388837,0.28169550272250254,-0.08025086528808613,0.1363933364888072,9.1333125,0.00025,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,200,260,rolling,high_overlap,6,prompt_wis,0.15295248652246346,ok,0.150875,0.002077486522463451,0.002077486522463451,0.1362137847050492,0.1706707174148819,0.134121875,0.169125,-0.004259711676560014,0.008590990947607655,0.000126243180161853,0.008598045441186256,2000,0.0,1000,16,8,14.831625569427125,0.9269765980891953,0.7567871712266506,0.10012688895188145,0.06350830760225423,0.1024395827142102,0.1448054047063026,0.008786611132388837,0.28169550272250254,-0.08025086528808613,0.1363933364888072,9.1333125,0.00025,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,200,260,rolling,high_overlap,6,prompt_wis,0.15295248652246346,ok,0.150875,0.002077486522463451,0.002077486522463451,0.1362137847050492,0.1706707174148819,0.134121875,0.169125,-0.004259711676560014,0.008590990947607655,0.000126243180161853,0.008598045441186256,2000,0.0,1000,16,8,14.831625569427125,0.9269765980891953,0.7567871712266506,0.10012688895188145,0.06350830760225423,0.1024395827142102,0.1448054047063026,0.008786611132388837,0.28169550272250254,-0.08025086528808613,0.1363933364888072,9.1333125,0.00025,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,200,260,rolling,high_overlap,6,prompt_wis,0.15295248652246346,ok,0.150875,0.002077486522463451,0.002077486522463451,0.1362137847050492,0.1706707174148819,0.134121875,0.169125,-0.004259711676560014,0.008590990947607655,0.000126243180161853,0.008598045441186256,2000,0.0,1000,16,8,14.831625569427125,0.9269765980891953,0.7567871712266506,0.10012688895188145,0.06350830760225423,0.1024395827142102,0.1448054047063026,0.008786611132388837,0.28169550272250254,-0.08025086528808613,0.1363933364888072,9.1333125,0.00025,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,200,260,rolling,high_overlap,6,prompt_wis,0.15295248652246346,ok,0.150875,0.002077486522463451,0.002077486522463451,0.1362137847050492,0.1706707174148819,0.134121875,0.169125,-0.004259711676560014,0.008590990947607655,0.000126243180161853,0.008598045441186256,2000,0.0,1000,16,8,14.831625569427125,0.9269765980891953,0.7567871712266506,0.10012688895188145,0.06350830760225423,0.1024395827142102,0.1448054047063026,0.008786611132388837,0.28169550272250254,-0.08025086528808613,0.1363933364888072,9.1333125,0.00025,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,200,260,rolling,high_overlap,6,prompt_wis,0.15295248652246346,ok,0.150875,0.002077486522463451,0.002077486522463451,0.1362137847050492,0.1706707174148819,0.134121875,0.169125,-0.004259711676560014,0.008590990947607655,0.000126243180161853,0.008598045441186256,2000,0.0,1000,16,8,14.831625569427125,0.9269765980891953,0.7567871712266506,0.10012688895188145,0.06350830760225423,0.1024395827142102,0.1448054047063026,0.008786611132388837,0.28169550272250254,-0.08025086528808613,0.1363933364888072,9.1333125,0.00025,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,100,120,rolling,high_overlap,7,is,0.167483787641638,ok,0.16625,0.001233787641637979,0.001233787641637979,0.1496761426934414,0.18445895836606857,0.14825,0.18413437499999996,-0.006128221356692281,0.00794412097192333,0.0001045789592648505,0.008249863934859769,2000,0.0,1000,16,8,15.870533132760585,0.9919083207975365,0.9733646892703997,0.011612676412019603,0.005150610434495162,0.07519133770985706,0.08696627829669577,0.0006745235006419387,0.07846359759302336,-0.006209494716034527,0.02852325210592156,9.20575,0.0001875,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,100,120,rolling,high_overlap,7,prompt_wis,0.1679828149220371,ok,0.16625,0.0017328149220370848,0.0017328149220370848,0.1510995142454926,0.1864527131017802,0.149125,0.185,-0.004889667502817203,0.008767364336930504,0.0001341398695917935,0.008859866001238127,2000,0.0,1000,16,8,15.870533132760585,0.9919083207975365,0.9733646892703997,0.011612676412019603,0.005150610434495162,0.07519133770985706,0.08696627829669577,0.0006745235006419387,0.07846359759302336,-0.006209494716034527,0.02852325210592156,9.20575,0.0001875,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,100,120,rolling,high_overlap,7,prompt_wis,0.1679828149220371,ok,0.16625,0.0017328149220370848,0.0017328149220370848,0.1510995142454926,0.1864527131017802,0.149125,0.185,-0.004889667502817203,0.008767364336930504,0.0001341398695917935,0.008859866001238127,2000,0.0,1000,16,8,15.870533132760585,0.9919083207975365,0.9733646892703997,0.011612676412019603,0.005150610434495162,0.07519133770985706,0.08696627829669577,0.0006745235006419387,0.07846359759302336,-0.006209494716034527,0.02852325210592156,9.20575,0.0001875,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,100,120,rolling,high_overlap,7,prompt_wis,0.1679828149220371,ok,0.16625,0.0017328149220370848,0.0017328149220370848,0.1510995142454926,0.1864527131017802,0.149125,0.185,-0.004889667502817203,0.008767364336930504,0.0001341398695917935,0.008859866001238127,2000,0.0,1000,16,8,15.870533132760585,0.9919083207975365,0.9733646892703997,0.011612676412019603,0.005150610434495162,0.07519133770985706,0.08696627829669577,0.0006745235006419387,0.07846359759302336,-0.006209494716034527,0.02852325210592156,9.20575,0.0001875,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,100,120,rolling,high_overlap,7,prompt_wis,0.1679828149220371,ok,0.16625,0.0017328149220370848,0.0017328149220370848,0.1510995142454926,0.1864527131017802,0.149125,0.185,-0.004889667502817203,0.008767364336930504,0.0001341398695917935,0.008859866001238127,2000,0.0,1000,16,8,15.870533132760585,0.9919083207975365,0.9733646892703997,0.011612676412019603,0.005150610434495162,0.07519133770985706,0.08696627829669577,0.0006745235006419387,0.07846359759302336,-0.006209494716034527,0.02852325210592156,9.20575,0.0001875,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,100,120,rolling,high_overlap,7,prompt_wis,0.1679828149220371,ok,0.16625,0.0017328149220370848,0.0017328149220370848,0.1510995142454926,0.1864527131017802,0.149125,0.185,-0.004889667502817203,0.008767364336930504,0.0001341398695917935,0.008859866001238127,2000,0.0,1000,16,8,15.870533132760585,0.9919083207975365,0.9733646892703997,0.011612676412019603,0.005150610434495162,0.07519133770985706,0.08696627829669577,0.0006745235006419387,0.07846359759302336,-0.006209494716034527,0.02852325210592156,9.20575,0.0001875,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,100,120,rolling,high_overlap,7,prompt_wis,0.1679828149220371,ok,0.16625,0.0017328149220370848,0.0017328149220370848,0.1510995142454926,0.1864527131017802,0.149125,0.185,-0.004889667502817203,0.008767364336930504,0.0001341398695917935,0.008859866001238127,2000,0.0,1000,16,8,15.870533132760585,0.9919083207975365,0.9733646892703997,0.011612676412019603,0.005150610434495162,0.07519133770985706,0.08696627829669577,0.0006745235006419387,0.07846359759302336,-0.006209494716034527,0.02852325210592156,9.20575,0.0001875,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,300,320,rolling,high_overlap,8,is,0.13400538651364682,ok,0.135,-0.0009946134863531852,0.0009946134863531852,0.11874305449442007,0.1500274027341879,0.11875,0.151503125,-0.0071052137368470885,0.005233172900890091,0.00012279932453478082,0.00720254080592863,2000,0.0,1000,16,8,15.964305783711584,0.997769111481974,0.9937284490804605,0.003710116402477786,0.002104218922514667,0.06914101900240148,0.07386811065633203,0.00013066685339212052,0.04119893742058997,-0.0011852218603715663,0.013704183607116371,9.0705625,0.0,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,300,320,rolling,high_overlap,8,prompt_wis,0.13410333131642307,ok,0.135,-0.0008966686835769344,0.0008966686835769344,0.11885782400687735,0.15006447579416735,0.119,0.1515,-0.006933287107036661,0.005078318337347467,0.00012102921156383826,0.007334759928980571,2000,0.0,1000,16,8,15.964305783711584,0.997769111481974,0.9937284490804605,0.003710116402477786,0.002104218922514667,0.06914101900240148,0.07386811065633203,0.00013066685339212052,0.04119893742058997,-0.0011852218603715663,0.013704183607116371,9.0705625,0.0,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,300,320,rolling,high_overlap,8,prompt_wis,0.13410333131642307,ok,0.135,-0.0008966686835769344,0.0008966686835769344,0.11885782400687735,0.15006447579416735,0.119,0.1515,-0.006933287107036661,0.005078318337347467,0.00012102921156383826,0.007334759928980571,2000,0.0,1000,16,8,15.964305783711584,0.997769111481974,0.9937284490804605,0.003710116402477786,0.002104218922514667,0.06914101900240148,0.07386811065633203,0.00013066685339212052,0.04119893742058997,-0.0011852218603715663,0.013704183607116371,9.0705625,0.0,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,300,320,rolling,high_overlap,8,prompt_wis,0.13410333131642307,ok,0.135,-0.0008966686835769344,0.0008966686835769344,0.11885782400687735,0.15006447579416735,0.119,0.1515,-0.006933287107036661,0.005078318337347467,0.00012102921156383826,0.007334759928980571,2000,0.0,1000,16,8,15.964305783711584,0.997769111481974,0.9937284490804605,0.003710116402477786,0.002104218922514667,0.06914101900240148,0.07386811065633203,0.00013066685339212052,0.04119893742058997,-0.0011852218603715663,0.013704183607116371,9.0705625,0.0,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,300,320,rolling,high_overlap,8,prompt_wis,0.13410333131642307,ok,0.135,-0.0008966686835769344,0.0008966686835769344,0.11885782400687735,0.15006447579416735,0.119,0.1515,-0.006933287107036661,0.005078318337347467,0.00012102921156383826,0.007334759928980571,2000,0.0,1000,16,8,15.964305783711584,0.997769111481974,0.9937284490804605,0.003710116402477786,0.002104218922514667,0.06914101900240148,0.07386811065633203,0.00013066685339212052,0.04119893742058997,-0.0011852218603715663,0.013704183607116371,9.0705625,0.0,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,300,320,rolling,high_overlap,8,prompt_wis,0.13410333131642307,ok,0.135,-0.0008966686835769344,0.0008966686835769344,0.11885782400687735,0.15006447579416735,0.119,0.1515,-0.006933287107036661,0.005078318337347467,0.00012102921156383826,0.007334759928980571,2000,0.0,1000,16,8,15.964305783711584,0.997769111481974,0.9937284490804605,0.003710116402477786,0.002104218922514667,0.06914101900240148,0.07386811065633203,0.00013066685339212052,0.04119893742058997,-0.0011852218603715663,0.013704183607116371,9.0705625,0.0,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,300,320,rolling,high_overlap,8,prompt_wis,0.13410333131642307,ok,0.135,-0.0008966686835769344,0.0008966686835769344,0.11885782400687735,0.15006447579416735,0.119,0.1515,-0.006933287107036661,0.005078318337347467,0.00012102921156383826,0.007334759928980571,2000,0.0,1000,16,8,15.964305783711584,0.997769111481974,0.9937284490804605,0.003710116402477786,0.002104218922514667,0.06914101900240148,0.07386811065633203,0.00013066685339212052,0.04119893742058997,-0.0011852218603715663,0.013704183607116371,9.0705625,0.0,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,300,fixed,low_overlap,1,is,0.13295462863631433,ok,0.14,-0.007045371363685687,0.007045371363685687,0.11291373876932792,0.1546837299445887,0.12496875,0.15572109374999998,-0.022002910034433085,0.00900820182457923,0.0003555511108057852,0.02200291003443307,2000,0.0,1000,16,32,2.0507759861803008,0.1281734991362688,0.06257398544130686,0.14457310593794115,1.5006104854752849,0.6081602955391726,0.9994085307664538,0.12428728870570181,11.081855257281319,-10.618321383505208,2.1234160237238453,85.4336875,0.436625,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,300,fixed,low_overlap,1,prompt_wis,0.14786355023141498,ok,0.14,0.007863550231414967,0.007863550231414967,0.12897983982614863,0.1682632843306877,0.12399921875,0.1561890625,-0.004720625072446667,0.02014780988348622,0.0005190917473312663,0.02014780988348622,2000,0.0,1000,16,32,2.0507759861803008,0.1281734991362688,0.06257398544130686,0.14457310593794115,1.5006104854752849,0.6081602955391726,0.9994085307664538,0.12428728870570181,11.081855257281319,-10.618321383505208,2.1234160237238453,85.4336875,0.436625,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,300,fixed,low_overlap,1,prompt_wis,0.14786355023141498,ok,0.14,0.007863550231414967,0.007863550231414967,0.12897983982614863,0.1682632843306877,0.12399921875,0.1561890625,-0.004720625072446667,0.02014780988348622,0.0005190917473312663,0.02014780988348622,2000,0.0,1000,16,32,2.0507759861803008,0.1281734991362688,0.06257398544130686,0.14457310593794115,1.5006104854752849,0.6081602955391726,0.9994085307664538,0.12428728870570181,11.081855257281319,-10.618321383505208,2.1234160237238453,85.4336875,0.436625,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,300,fixed,low_overlap,1,prompt_wis,0.14786355023141498,ok,0.14,0.007863550231414967,0.007863550231414967,0.12897983982614863,0.1682632843306877,0.12399921875,0.1561890625,-0.004720625072446667,0.02014780988348622,0.0005190917473312663,0.02014780988348622,2000,0.0,1000,16,32,2.0507759861803008,0.1281734991362688,0.06257398544130686,0.14457310593794115,1.5006104854752849,0.6081602955391726,0.9994085307664538,0.12428728870570181,11.081855257281319,-10.618321383505208,2.1234160237238453,85.4336875,0.436625,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,300,fixed,low_overlap,1,prompt_wis,0.14786355023141498,ok,0.14,0.007863550231414967,0.007863550231414967,0.12897983982614863,0.1682632843306877,0.12399921875,0.1561890625,-0.004720625072446667,0.02014780988348622,0.0005190917473312663,0.02014780988348622,2000,0.0,1000,16,32,2.0507759861803008,0.1281734991362688,0.06257398544130686,0.14457310593794115,1.5006104854752849,0.6081602955391726,0.9994085307664538,0.12428728870570181,11.081855257281319,-10.618321383505208,2.1234160237238453,85.4336875,0.436625,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,refresh,False,True,False,True
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,300,fixed,low_overlap,1,prompt_wis,0.14786355023141498,ok,0.14,0.007863550231414967,0.007863550231414967,0.12897983982614863,0.1682632843306877,0.12399921875,0.1561890625,-0.004720625072446667,0.02014780988348622,0.0005190917473312663,0.02014780988348622,2000,0.0,1000,16,32,2.0507759861803008,0.1281734991362688,0.06257398544130686,0.14457310593794115,1.5006104854752849,0.6081602955391726,0.9994085307664538,0.12428728870570181,11.081855257281319,-10.618321383505208,2.1234160237238453,85.4336875,0.436625,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,refresh,False,True,False,True
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,300,fixed,low_overlap,1,prompt_wis,0.14786355023141498,ok,0.14,0.007863550231414967,0.007863550231414967,0.12897983982614863,0.1682632843306877,0.12399921875,0.1561890625,-0.004720625072446667,0.02014780988348622,0.0005190917473312663,0.02014780988348622,2000,0.0,1000,16,32,2.0507759861803008,0.1281734991362688,0.06257398544130686,0.14457310593794115,1.5006104854752849,0.6081602955391726,0.9994085307664538,0.12428728870570181,11.081855257281319,-10.618321383505208,2.1234160237238453,85.4336875,0.436625,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,refresh,False,True,False,True
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,260,fixed,low_overlap,2,is,0.13124675631652477,ok,0.139875,-0.008628243683475229,0.008628243683475229,0.11071909069557777,0.1530289995412227,0.12299687499999999,0.157375,-0.026237160500431844,0.00868723977200698,0.00047610103172128075,0.026237160500431834,2000,0.0,1000,16,8,2.001840424119484,0.12511502650746775,0.06255502516244568,-0.012641580505550172,1.442375089196179,0.618220394610471,0.9995600658616807,0.13206039515753207,11.730946343751409,-11.282406531015107,2.2420140001001205,85.4336875,0.436625,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,260,fixed,low_overlap,2,prompt_wis,0.1485554407435108,ok,0.139875,0.008680440743510792,0.008680440743510792,0.128951946016419,0.16739891398601747,0.123625,0.157,-0.005353773516947857,0.022509421814401416,0.0004859233513607814,0.022509421814401416,2000,0.0,1000,16,8,2.001840424119484,0.12511502650746775,0.06255502516244568,-0.012641580505550172,1.442375089196179,0.618220394610471,0.9995600658616807,0.13206039515753207,11.730946343751409,-11.282406531015107,2.2420140001001205,85.4336875,0.436625,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260828,0,260,fixed,low_overlap,2,prompt_wis,0.1485554407435108,ok,0.139875,0.008680440743510792,0.008680440743510792,0.128951946016419,0.16739891398601747,0.123625,0.157,-0.005353773516947857,0.022509421814401416,0.0004859233513607814,0.022509421814401416,2000,0.0,1000,16,8,2.001840424119484,0.12511502650746775,0.06255502516244568,-0.012641580505550172,1.442375089196179,0.618220394610471,0.9995600658616807,0.13206039515753207,11.730946343751409,-11.282406531015107,2.2420140001001205,85.4336875,0.436625,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
